GHGRP FACILITY ID,year,category,lat,lon
1005480,2022,other,33.866995,-101.866362
1005481,2022,other,41.701398,-71.155837
1005482,2022,other,33.655501,-101.775171
1005483,2022,other,42.653215,-83.228884
1005484,2022,other,42.55553,-83.02939
1005485,2022,other,42.45544,-83.040949
1005488,2022,other,42.202637,-79.312516
1005489,2022,other,34.084167,-96.59
1005491,2022,other,31.146111,-87.992778
1005492,2022,top10_other,38.990611,-104.860572
1005493,2022,other,30.59952,-91.22307
1005495,2022,other,40.744413,-74.190295
1005501,2022,other,34.074052,-118.437913
1005502,2022,other,42.44311,-90.55686
1005504,2022,other,17.95,-66.23249
1005507,2022,other,35.17559,-96.54679
1005508,2022,other,36.11736,-115.17368
1005509,2022,other,64.853615,-147.820282
1005512,2022,top10_other,41.39407,-73.95932
1005513,2022,other,42.383322,-76.864083
1005515,2022,other,36.371493,-86.423903
1005516,2022,other,38.1381,-81.2784
1005517,2022,other,37.0032,-121.53963
1005518,2022,other,37.2413,-92.4584
1005520,2022,other,40.579722,-96.964722
1005523,2022,other,29.829276,-93.966729
1005524,2022,other,35.9711,-79.0819
1005525,2022,other,40.442121,-79.949221
1005526,2022,other,43.664021,-94.492559
1005528,2022,other,44.026536,-92.4291
1005530,2022,other,41.665943,-78.637962
1005534,2022,other,36.510698,-89.564834
1005535,2022,other,36.4381,-80.5702
1005536,2022,other,40.636944,-77.571944
1005537,2022,other,38.2219,-85.835574
1005539,2022,other,18.467169,-66.712753
1005540,2022,other,17.989896,-66.165322
1005541,2022,other,18.2191,-67.1599
1005544,2022,other,32.273071,-106.749013
1005547,2022,other,33.20646,-86.2825
1005551,2022,other,42.3716,-82.9686
1005552,2022,other,40.461649,-86.116825
1005553,2022,other,42.46139,-83.0446
1005554,2022,other,41.699651,-83.516374
1005556,2022,other,42.36012,-83.069
1005558,2022,other,44.91034,-91.8788
1005559,2022,other,36.04624,-87.34327
1005561,2022,other,38.957044,-95.253123
1005564,2022,other,30.177,-93.357
1005565,2022,other,34.19677,-119.168423
1005567,2022,other,42.450742,-83.034595
1005572,2022,other,30.47085,-91.13304
1005574,2022,other,41.894551,-87.62092
1005577,2022,other,41.161046,-87.851219
1005579,2022,other,37.5392,-76.8053
1005580,2022,top10_other,34.71917,-84.9672
1005583,2022,other,41.14614,-105.00941
1005584,2022,other,41.364278,-84.914083
1005585,2022,other,29.3775,-94.9328
1005586,2022,other,44.23202,-95.30027
1005587,2022,other,41.81167,-71.40709
1005588,2022,other,34.0946,-117.51326
1005589,2022,other,44.3961,-96.5333
1005590,2022,other,41.965472,-78.633108
1005592,2022,other,40.88634,-85.47113
1005594,2022,other,35.3173,-80.1658
1005598,2022,other,37.234374,-82.043024
1005599,2022,other,41.657733,-111.843444
1005601,2022,top10_other,30.32903,-97.29207
1005602,2022,other,41.124348,-85.395659
1005604,2022,other,37.047737,-88.35866
1005608,2022,other,33.726683,-88.469722
1005611,2022,top10_other,45.6616,-122.6572
1005619,2022,other,47.231735,-122.502724
1005621,2022,other,41.70999,-109.68
1005622,2022,other,40.715359,-75.400859
1005623,2022,other,29.987664,-93.944972
1005624,2022,other,43.635005,-95.566372
1005626,2022,other,42.4872,-91.1633
1005628,2022,other,39.5035,-112.5811
1005629,2022,other,45.316951,-85.299349
1005630,2022,other,30.09709,-82.26037
1005633,2022,other,40.024535,-105.027726
1005635,2022,top10_other,35.09233,-119.407371
1005636,2022,other,35.083933,-106.625396
1005637,2022,other,44.97206,-93.25783
1005638,2022,other,33.6567,-84.2599
1005639,2022,other,40.687646,-75.506305
1005640,2022,other,34.372516,-77.859466
1005641,2022,other,32.6953,-103.2853
1005645,2022,other,30.0528,-90.669
1005646,2022,et,31.8911,-95.9144
1005648,2022,other,36.757277,-119.698309
1005649,2022,et,32.2931,-97.5506
1005650,2022,et,32.31101,-92.46053
1005651,2022,other,45.845558,-119.682827
1005652,2022,other,42.441635,-122.751428
1005653,2022,other,30.7766,-89.8577
1005655,2022,other,35.08368,-90.04458
1005656,2022,other,30.5772,-87.39303
1005657,2022,other,36.0094,-119.3054
1005658,2022,other,36.72757,-119.79175
1005659,2022,other,36.34223,-119.39454
1005660,2022,other,37.23215,-80.42173
1005661,2022,other,39.8675,-88.885
1005662,2022,other,34.437557,-116.891034
1005663,2022,other,42.96506,-78.71458
1005665,2022,other,29.933336,-93.935038
1005667,2022,other,39.8028,-84.8953
1005668,2022,other,42.30987,-83.15738
1005671,2022,other,29.8208,-95.2194
1005672,2022,other,42.5831,-89.0292
1005673,2022,other,43.6557,-70.3341
1005674,2022,other,41.25052,-72.9996
1005675,2022,other,29.608611,-95.051944
1005677,2022,other,40.284167,-86.556944
1005678,2022,other,40.232045,-104.798221
1005679,2022,top10_other,38.824587,-77.017398
1005680,2022,other,33.709435,-86.711856
1005683,2022,other,42.45924,-96.5995
1005684,2022,et,35.3043,-110.8471
1005686,2022,other,36.70724,-101.47763
1005687,2022,et,35.00596,-107.24127
1005688,2022,et,34.278333,-106.104166
1005691,2022,et,31.2684,-103.0862
1005693,2022,et,32.2107,-93.4413
1005694,2022,other,40.27555,-84.19473
1005695,2022,other,39.608712,-105.997922
1005696,2022,et,32.1525563938213,-94.3390770989006
1005697,2022,other,40.081883,-85.114926
1005699,2022,other,35.78658,-78.68103
1005700,2022,other,38.766667,-85.004167
1005702,2022,other,33.8376,-83.6996
1005703,2022,other,39.57454,-105.13351
1005705,2022,other,44.8491,-94.8969
1005706,2022,other,41.4908,-78.6767
1005707,2022,other,43.612136,-116.579232
1005709,2022,other,40.6383,-79.3503
1005710,2022,other,41.805415,-70.782559
1005711,2022,other,61.16097,-149.877026
1005712,2022,other,42.531995,-114.431448
1005713,2022,other,31.4219,-96.2525
1005714,2022,other,29.6967,-95.0411
1005715,2022,other,41.812778,-70.719444
1005716,2022,other,30.00235,-90.397107
1005717,2022,other,29.93642,-90.26657
1005718,2022,other,38.746093,-76.019939
1005721,2022,other,37.056699,-88.365727
1005722,2022,et,30.5717,-95.9921
1005723,2022,other,33.621523,-86.602293
1005725,2022,other,35.71365,-78.83641
1005726,2022,et,35.620679,-100.974411
1005727,2022,other,42.3196,-94.2872
1005729,2022,other,35.40004,-97.4641
1005730,2022,top10_other,36.20303,-97.03664
1005731,2022,other,42.4564,-73.2181
1005732,2022,other,48.093793,-122.796806
1005733,2022,other,40.360718,-75.712263
1005734,2022,other,38.878865,-91.386086
1005736,2022,other,61.0767,-150.9478
1005737,2022,other,40.5564,-74.2461
1005738,2022,other,32.156566,-93.559912
1005739,2022,other,36.4925,-101.467222
1005742,2022,other,40.472471,-75.895245
1005743,2022,other,29.957935,-93.897484
1005745,2022,other,39.142019,-94.615315
1005746,2022,other,33.532806,-93.812694
1005751,2022,other,47.925833,-97.006111
1005752,2022,other,40.85741,-80.26989
1005753,2022,other,47.435833,-97.0625
1005754,2022,other,43.41465,-83.88064
1005755,2022,other,45.22863,-123.15905
1005758,2022,other,43.57486,-83.91588
1005759,2022,other,35.899298,-78.840802
1005761,2022,other,39.92264,-80.46456
1005766,2022,other,45.911158,-122.824231
1005768,2022,other,40.999327,-75.146544
1005769,2022,other,40.884195,-111.910878
1005770,2022,other,41.41305,-88.305556
1005771,2022,other,31.530954,-87.891408
1005772,2022,other,39.815343,-80.81116
1005773,2022,other,40.5117,-81.6389
1005777,2022,other,41.8825,-112.1964
1005778,2022,other,37.6953,-95.4586
1005779,2022,other,30.455267,-92.529956
1005780,2022,other,34.7724,-79.325
1005781,2022,other,61.084857,-146.388531
1005782,2022,other,33.981737,-118.015269
1005784,2022,other,40.9503,-73.0786
1005788,2022,other,36.43722,-99.47108
1005789,2022,top10_other,70.3233,-149.605
1005790,2022,top10_other,35.299879,-119.742604
1005791,2022,other,40.722139,-85.193722
1005795,2022,other,39.399083,-91.214189
1005798,2022,other,40.450662,-80.003102
1005799,2022,other,32.4853,-83.6036
1005801,2022,other,35.648518,-91.244662
1005802,2022,other,42.0247,-93.6069
1005803,2022,other,29.34758,-98.45906
1005804,2022,top10_other,40.76585,-112.01193
1005805,2022,top10_other,38.867608,-112.423186
1005806,2022,top10_other,41.068209,-110.759927
1005807,2022,other,32.5892,-84.6917
1005808,2022,other,39.6051,-80.2837
1005809,2022,other,38.37673,-82.60581
1005810,2022,other,30.4607,-83.6085
1005812,2022,other,41.5701,-98.821
1005813,2022,other,34.290701,-83.811488
1005814,2022,other,33.244137,-81.472843
1005815,2022,et,30.6327,-101.07121
1005816,2022,et,30.384171,-99.896942
1005817,2022,other,27.85118,-82.2599
1005818,2022,other,32.33363,-97.68064
1005820,2022,top10_other,39.476964,-86.992178
1005821,2022,top10_other,43.439384,-84.071709
1005822,2022,other,35.6957,-101.36
1005823,2022,other,30.2588,-93.2937
1005824,2022,other,36.497,-82.77946
1005825,2022,other,35.300926,-81.545135
1005826,2022,other,34.6416,-87.05203
1005828,2022,other,40.82126,-114.250199
1005830,2022,top10_other,37.2608,-86.9783
1005831,2022,top10_other,34.9939,-90.039
1005832,2022,other,31.354802,-96.165199
1005834,2022,top10_other,33.006709,-96.996093
1005835,2022,other,32.56486,-88.19967
1005838,2022,other,46.4087,-86.6455
1005839,2022,other,34.68894,-86.59206
1005840,2022,other,39.8557,-84.8317
1005841,2022,other,41.979195,-87.89838
1005844,2022,other,39.752942,-106.717567
1005846,2022,et,36.43421,-107.56535
1005848,2022,other,30.147688,-93.335266
1005849,2022,other,42.41004,-76.89603
1005850,2022,other,29.971389,-94.053333
1005851,2022,other,39.979354,-75.151017
1005852,2022,other,41.417473,-88.216903
1005853,2022,other,40.41393,-85.01926
1005855,2022,other,44.226221,-86.286581
1005856,2022,et,30.218917,-91.03775
1005857,2022,other,35.15187,-80.83978
1005858,2022,top10_other,32.98019,-102.8172
1005860,2022,other,45.849,-93.352
1005862,2022,other,39.56097,-78.84361
1005864,2022,other,32.9098,-115.5668
1005865,2022,other,37.453854,-122.111238
1005866,2022,other,40.50632,-81.4743
1005867,2022,other,36.241247,-95.278349
1005868,2022,other,41.784606,-87.590155
1005870,2022,other,40.7349,-73.3836
1005871,2022,top10_other,35.8992,-84.5194
1005872,2022,other,33.6878,-117.8379
1005873,2022,other,39.372677,-77.343385
1005874,2022,other,45.0722,-83.4048
1005878,2022,other,41.766395,-81.198181
1005879,2022,other,33.2003,-87.607
1005880,2022,other,34.8956,-82.1779
1005883,2022,et,29.731326,-97.754233
1005886,2022,other,21.305722,-157.864111
1005887,2022,other,33.03512,-97.331434
1005891,2022,top10_other,29.55444,-95.45111
1005892,2022,top10_other,31.4847,-81.9898
1005893,2022,top10_other,26.5774,-98.1854
1005894,2022,top10_other,29.389396,-95.055899
1005895,2022,other,32.37343,-95.18784
1005897,2022,et,32.174281,-103.174134
1005898,2022,top10_other,34.71411,-92.33253
1005899,2022,other,37.925417,-87.904972
1005900,2022,top10_other,26.227,-98.029
1005903,2022,other,29.724131,-95.207454
1005905,2022,other,40.6781,-74.2744
1005906,2022,other,35.846639,-90.708361
1005907,2022,other,41.23575,-85.832528
1005909,2022,other,30.2202,-93.7416
1005911,2022,other,30.000964,-90.403863
1005913,2022,other,40.7988,-73.9093
1005915,2022,other,35.63526,-80.786231
1005916,2022,other,40.418206,-89.468044
1005918,2022,other,41.19469,-80.49227
1005919,2022,other,32.836519,-85.215733
1005920,2022,other,27.95473,-82.34075
1005921,2022,other,33.3577,-84.9912
1005924,2022,other,41.0949,-104.908
1005925,2022,other,29.752554,-95.370401
1005928,2022,other,40.49682,-105.11552
1005929,2022,other,43.862199,-95.300983
1005930,2022,other,33.793857,-79.729856
1005935,2022,other,40.86667,-96.619116
1005937,2022,top10_other,38.5966,-77.181599
1005938,2022,other,34.04807,-117.53933
1005939,2022,other,38.990505,-87.720032
1005940,2022,other,48.062103,-100.924722
1005941,2022,other,41.636578,-83.495172
1005944,2022,other,41.297618,-89.305886
1005947,2022,other,29.612017,-95.050481
1005948,2022,other,31.079517,-87.115274
1005949,2022,other,32.0619,-109.8931
1005950,2022,other,38.86293,-84.65671
1005953,2022,top10_other,40.630044,-93.540108
1005956,2022,other,41.2187,-87.0326
1005958,2022,top10_other,44.8367,-84.9669
1005959,2022,other,36.54799,-82.56475
1005960,2022,other,42.47684,-95.41516
1005963,2022,other,37.095279,-107.71625
1005964,2022,other,33.52825,-88.672389
1005965,2022,other,30.235504,-91.238382
1005966,2022,other,46.8441,-100.8855
1005967,2022,other,33.520058,-86.807637
1005969,2022,other,40.719022,-86.435982
1005970,2022,other,42.560572,-71.849629
1005973,2022,other,36.988889,-85.965
1005976,2022,other,34.638906,-87.089036
1005977,2022,other,42.6626,-88.2906
1005978,2022,other,41.26109,-105.60319
1005979,2022,other,40.01463,-75.05434
1005984,2022,other,39.496587,-75.015537
1005985,2022,other,42.483242,-87.873878
1005986,2022,km,30.437424,-92.875148
1005987,2022,other,39.67913,-91.31424
1005988,2022,other,40.37909,-86.83882
1005989,2022,other,41.5222,-109.3128
1005990,2022,other,40.559343,-89.747989
1005991,2022,other,45.6391,-89.421
1005992,2022,other,29.070847,-95.750363
1005994,2022,other,33.64268,-94.10053
1005995,2022,other,39.1781,-76.5268
1005996,2022,other,41.2836,-72.9042
1005997,2022,other,61.08276,-146.25017
1005998,2022,other,45.582929,-122.407758
1006000,2022,top10_other,38.841611,-86.848306
1006002,2022,other,37.239722,-89.600278
1006005,2022,other,42.336109,-96.377777
1006006,2022,other,33.090278,-80.341667
1006007,2022,other,43.29083,-93.39027
1006008,2022,other,26.734722,-80.9375
1006009,2022,other,40.17811,-79.57707
1006010,2022,other,30.501722,-91.185833
1006011,2022,other,40.677395,-73.769735
1006012,2022,other,30.242155,-93.274386
1006013,2022,other,41.21192,-80.506982
1006015,2022,other,33.41702,-86.97085
1006016,2022,other,28.928585,-95.315566
1006019,2022,other,31.78603,-99.09353
1006021,2022,other,42.032962,-76.679228
1006022,2022,other,45.050596,-91.980063
1006024,2022,other,46.7854,-92.09639
1006025,2022,other,34.256658,-85.127191
1006026,2022,other,35.290944,-94.369694
1006028,2022,other,33.56841,-86.77234
1006030,2022,other,43.096842,-96.477478
1006032,2022,other,38.6226,-115.6198
1006033,2022,other,44.043444,-92.583806
1006036,2022,other,42.07703,-94.89796
1006037,2022,other,37.77995,-100.00572
1006038,2022,other,39.8275,-75.38728
1006039,2022,other,40.791667,-111.902778
1006040,2022,other,29.6237,-98.1395
1006041,2022,other,38.6954,-90.1367
1006042,2022,km,42.874342,-75.171191
1006044,2022,top10_other,39.853407,-104.768066
1006045,2022,other,37.949014,-86.851578
1006046,2022,other,39.21244,-76.56816
1006047,2022,other,41.9192,-91.6862
1006048,2022,other,34.14045,-119.184
1006049,2022,other,29.718035,-81.665607
1006050,2022,other,37.38635,-76.79756
1006051,2022,other,42.535791,-88.601926
1006052,2022,other,35.966944,-95.9285
1006053,2022,other,45.5639,-122.56436
1006054,2022,other,42.669167,-93.904444
1006055,2022,other,40.6375,-103.190556
1006056,2022,other,33.9257,-83.2634
1006058,2022,other,38.650801,-86.781852
1006060,2022,other,40.173694,-84.971694
1006061,2022,other,37.82256,-87.30449
1006062,2022,other,29.722274,-95.254401
1006063,2022,other,42.8184,-82.4858
1006064,2022,other,30.869381,-92.610993
1006065,2022,other,41.55869,-73.41006
1006068,2022,top10_other,41.4167,-88.1833
1006069,2022,other,41.3297,-95.9458
1006070,2022,other,30.2219,-91.0515
1006073,2022,other,39.708639,-75.119432
1006074,2022,other,27.325908,-90.714153
1006075,2022,other,40.271251,-74.782693
1006077,2022,other,41.45906,-90.695252
1006078,2022,other,41.6786,-83.4539
1006080,2022,other,34.997921,-85.318581
1006081,2022,other,38.731961,-84.407214
1006082,2022,other,46.75663,-88.456086
1006083,2022,other,40.56492,-85.72772
1006084,2022,other,41.860188,-94.63211
1006085,2022,other,32.7563,-96.4916
1006088,2022,top10_other,41.151282,-81.559298
1006089,2022,other,34.1441,-118.3012
1006090,2022,top10_other,32.397979,-80.925252
1006093,2022,other,41.136194,-84.905111
1006096,2022,other,43.0459,-89.2628
1006097,2022,other,33.7639,-118.0942
1006098,2022,other,36.8678,-89.8397
1006099,2022,other,35.038889,-120.589722
1006100,2022,other,39.430417,-91.022556
1006101,2022,other,44.94333,-93.096815
1006103,2022,other,41.344025,-82.603452
1006104,2022,other,38.68034,-121.75794
1006105,2022,other,21.310595,-158.10339
1006107,2022,other,34.28842,-118.40075
1006108,2022,other,36.319356,-115.022874
1006109,2022,other,40.382251,-79.549157
1006110,2022,other,32.25,-100.458333
1006111,2022,other,40.103056,-82.993056
1006112,2022,other,37.2676,-89.5385
1006114,2022,other,40.294347,-85.654444
1006115,2022,other,30.21023,-90.99085
1006116,2022,other,36.5852,-90.1779
1006119,2022,other,34.32188,-77.99312
1006120,2022,other,28.7875,-95.943056
1006121,2022,other,42.054417,-92.897944
1006122,2022,other,30.025245,-94.078831
1006123,2022,other,41.50422,-82.870783
1006130,2022,other,41.631747,-72.676381
1006131,2022,other,40.266583,-104.734944
1006132,2022,top10_other,42.780647,-85.920569
1006135,2022,top10_other,32.63273,-93.39045
1006136,2022,other,40.734521,-86.433441
1006138,2022,other,42.75991,-88.91711
1006139,2022,other,35.44735,-119.08652
1006140,2022,other,38.04254,-97.99561
1006141,2022,other,43.073373,-92.138309
1006142,2022,other,39.355575,-81.299838
1006143,2022,other,33.123225,-89.587482
1006144,2022,other,32.312167,-90.137278
1006145,2022,other,34.8419,-78.8388
1006146,2022,top10_other,64.668863,-147.087742
1006147,2022,other,30.432822,-81.647706
1006148,2022,other,30.4319,-88.1825
1006150,2022,top10_other,39.81373,-84.053745
1006151,2022,top10_other,37.6831,-98.4648
1006152,2022,top10_other,37.575959,-99.478382
1006153,2022,other,40.654022,-91.316354
1006154,2022,top10_other,42.399463,-92.327859
1006155,2022,other,38.6011,-75.2629
1006156,2022,top10_other,38.214136,-112.923562
1006158,2022,other,40.7341,-73.98868
1006159,2022,other,39.47215,-84.39693
1006162,2022,other,58.37149,-134.5975
1006163,2022,et,29.74902,-95.12227
1006164,2022,other,18.3944,-66.2976
1006173,2022,other,19.904893,-155.883239
1006174,2022,other,44.576944,-68.805556
1006175,2022,other,35.03211,-117.34764
1006176,2022,top10_other,41.346305,-88.104911
1006177,2022,other,38.6954,-77.2407
1006178,2022,other,42.22703,-83.69976
1006179,2022,top10_other,37.45973,-121.94164
1006182,2022,top10_other,38.5035,-85.2905
1006183,2022,other,32.514014,-85.828028
1006184,2022,other,34.8191778,-97.4426583
1006185,2022,other,45.94942,-111.47501
1006186,2022,other,31.511427,-85.995735
1006187,2022,other,40.517295,-74.430326
1006189,2022,other,40.824668,-111.930772
1006193,2022,other,44.51942,-89.58392
1006197,2022,top10_other,32.854701,-115.52505
1006199,2022,other,33.42195,-111.935
1006201,2022,top10_other,32.774244,-111.32412
1006202,2022,other,38.71793,-85.092051
1006203,2022,other,37.107705,-100.796294
1006204,2022,top10_other,40.67536,-89.50504
1006205,2022,other,42.0875,-78.4578
1006206,2022,other,32.422926,-110.044966
1006207,2022,other,41.733948,-88.084824
1006208,2022,other,41.8196,-90.2122
1006209,2022,other,32.253889,-84.068417
1006210,2022,other,30.2554,-92.0433
1006211,2022,other,41.36983,-91.11368
1006212,2022,other,39.7779,-83.9661
1006213,2022,other,34.838207,-78.035053
1006214,2022,other,38.355722,-82.594836
1006215,2022,other,33.10357,-117.17838
1006216,2022,other,37.3939,-120.4981
1006218,2022,other,37.0388,-120.9729
1006219,2022,other,35.394692,-97.940789
1006221,2022,other,36.91657,-121.81525
1006223,2022,top10_other,33.3955,-90.90665
1006224,2022,other,32.64838,-97.23834
1006225,2022,et,28.409989,-98.530139
1006227,2022,other,32.4379,-94.82405
1006228,2022,other,17.977466,-66.297946
1006229,2022,top10_other,33.67103,-84.34245
1006231,2022,other,42.486633,-94.167739
1006232,2022,top10_other,39.4536,-111.9861
1006234,2022,other,33.5401,-86.5435
1006236,2022,other,33.7981,-84.325937
1006238,2022,other,30.6833,-92.060059
1006242,2022,other,35.37745,-76.778816
1006243,2022,other,35.70651,-95.38611
1006245,2022,other,40.197778,-86.910833
1006246,2022,other,40.26443,-76.67393
1006247,2022,other,38.793745,-79.481638
1006248,2022,other,39.26378,-76.55527
1006251,2022,top10_other,39.56,-89.3725
1006252,2022,top10_other,37.58991,-77.52987
1006253,2022,other,41.67194,-77.06143
1006255,2022,et,30.006,-96.8885
1006256,2022,other,30.8627,-93.3751
1006257,2022,other,34.913006,-97.91571
1006258,2022,other,42.501215,-96.391616
1006259,2022,other,41.811258,-88.154641
1006260,2022,top10_other,35.461944,-86.836944
1006261,2022,other,41.427594,-75.592816
1006262,2022,other,33.8872,-80.6397
1006263,2022,other,42.2774,-83.128
1006264,2022,other,29.71629,-95.08965
1006265,2022,other,40.069493,-122.213818
1006267,2022,other,42.220747,-71.765208
1006268,2022,other,37.341835,-77.282102
1006269,2022,other,41.786281,-89.709809
1006270,2022,top10_other,32.7847,-93.3744
1006273,2022,other,44.45508,-93.16991
1006274,2022,top10_other,29.8742,-94.9122
1006275,2022,other,29.706248,-95.251079
1006276,2022,other,42.70324,-73.84958
1006277,2022,other,36.141347,-115.00308
1006279,2022,other,33.550116,-83.89559
1006280,2022,other,33.4192,-112.11763
1006281,2022,other,42.37642,-83.26104
1006282,2022,other,40.16274,-74.76739
1006283,2022,other,41.8032,-71.5238
1006285,2022,top10_other,41.38311,-90.51353
1006286,2022,other,35.05226,-85.0902
1006287,2022,other,36.66616,-97.07163
1006289,2022,top10_other,41.87027,-87.888115
1006290,2022,other,40.43805,-79.99362
1006291,2022,other,33.15934,-96.58633
1006292,2022,other,25.967609,-80.286747
1006293,2022,other,34.036198,-117.558433
1006296,2022,other,42.948333,-114.6325
1006297,2022,other,29.75761,-95.36826
1006300,2022,top10_other,37.6673,-76.7675
1006301,2022,other,35.70306,-101.36305
1006302,2022,top10_other,32.410294,-90.243075
1006303,2022,top10_other,35.3234,-89.9463
1006304,2022,top10_other,34.342,-85.862
1006306,2022,other,38.016727,-89.307492
1006307,2022,other,30.1338,-93.3206
1006310,2022,other,40.364235,-104.730316
1006312,2022,other,43.4807,-83.3963
1006313,2022,other,41.233101,-79.41674
1006314,2022,other,27.91929,-97.28451
1006316,2022,other,36.4414,-99.4775
1006317,2022,et,33.30324,-104.31032
1006319,2022,other,46.323539,-96.61592
1006321,2022,other,32.158889,-94.878056
1006322,2022,other,35.189859,-120.602877
1006324,2022,other,41.603467,-109.847971
1006325,2022,other,41.656474,-87.625847
1006328,2022,top10_other,34.28222,-84.37722
1006332,2022,top10_other,39.62667,-83.50889
1006340,2022,other,46.59107,-95.56406
1006341,2022,other,42.95071,-76.57087
1006342,2022,top10_other,30.755453,-94.70197
1006343,2022,other,43.741,-83.4483
1006344,2022,other,38.0781,-79.0635
1006347,2022,other,43.67978,-92.96976
1006348,2022,top10_other,39.495529,-88.288727
1006350,2022,other,35.22585,-102.01932
1006351,2022,other,33.279795,-81.800572
1006354,2022,other,47.764625,-96.629975
1006356,2022,other,33.146581,-94.984331
1006358,2022,other,42.15908,-89.06271
1006359,2022,other,28.51343,-96.794646
1006360,2022,other,46.122749,-122.974048
1006361,2022,other,41.09066,-75.32245
1006362,2022,other,39.25669,-78.0848
1006363,2022,other,31.703691,-102.392214
1006364,2022,other,36.28305,-89.147607
1006366,2022,other,44.5508,-70.5411
1006367,2022,other,44.2158,-86.29044
1006368,2022,top10_other,44.235314,-95.775103
1006369,2022,other,43.2868,-71.5761
1006370,2022,other,44.9962,-108.625
1006371,2022,other,32.73533,-97.06772
1006373,2022,other,33.195661,-97.8037
1006374,2022,top10_other,41.58758,-93.62616
1006375,2022,top10_other,41.58758,-93.62616
1006376,2022,top10_other,41.58758,-93.62616
1006377,2022,other,33.66035,-83.98904
1006378,2022,other,33.065,-109.34222
1006383,2022,other,39.082643,-82.957147
1006384,2022,other,42.33811,-83.04382
1006385,2022,other,39.891497,-80.449219
1006386,2022,top10_other,29.857654,-94.910674
1006387,2022,other,40.7587,-96.69715
1006388,2022,other,42.280556,-83.152778
1006389,2022,other,26.78417,-80.11914
1006390,2022,other,40.4735,-74.3862
1006391,2022,other,40.1647,-74.7468
1006392,2022,other,31.33556,-101.797218
1006395,2022,other,38.0436,-122.2532
1006397,2022,other,33.996428,-98.553358
1006398,2022,other,41.46339,-87.32624
1006402,2022,other,29.8662,-93.97117
1006403,2022,other,41.4405,-87.7528
1006405,2022,top10_other,36.2459,-120.32813
1006407,2022,other,32.187876,-94.261875
1006408,2022,other,41.5544,-72.5793
1006409,2022,other,41.9227,-72.6255
1006412,2022,other,42.611671,-113.757423
1006416,2022,top10_other,30.063707,-94.218396
1006417,2022,other,39.95249,-111.95619
1006418,2022,top10_other,41.029754,-87.86591
1006421,2022,other,43.612789,-72.326669
1006423,2022,other,44.909945,-72.976094
1006425,2022,other,41.53397,-96.0979
1006426,2022,other,31.2546,-88.0299
1006430,2022,other,33.905833,-118.401944
1006431,2022,other,29.578389,-89.116639
1006434,2022,other,39.364968,-122.263297
1006435,2022,other,29.734346,-91.482148
1006440,2022,other,41.24139,-74.02246
1006443,2022,other,31.4001,-86.4767
1006444,2022,other,32.362643,-95.280179
1006445,2022,other,37.76078,-120.84308
1006446,2022,other,32.2317,-110.9519
1006447,2022,other,36.25488,-119.64794
1006448,2022,other,40.866389,-111.911389
1006449,2022,other,39.03672,-84.39019
1006450,2022,other,40.753611,-75.260278
1006451,2022,other,17.7102,-64.7544
1006452,2022,other,42.369543,-71.020061
1006453,2022,other,28.993626,-95.357721
1006454,2022,other,46.107527,-122.926617
1006455,2022,other,40.64917,-73.87973
1006459,2022,other,37.823062,-85.540612
1006462,2022,other,32.057376,-93.590889
1006463,2022,other,68.0322,-162.8992
1006464,2022,other,38.679516,-104.628161
1006465,2022,other,32.3575,-97.203888
1006466,2022,other,35.159551,-89.959858
1006467,2022,other,30.440833,-82.788056
1006468,2022,other,48.884,-122.735
1006469,2022,other,41.393398,-89.872214
1006472,2022,other,29.107556,-87.943622
1006473,2022,other,39.58386,-81.68042
1006474,2022,other,42.3498,-96.3529
1006479,2022,other,40.416952,-104.675853
1006483,2022,km,35.07282,-95.50799
1006485,2022,other,32.54399,-114.61865
1006488,2022,other,43.70823,-87.7526
1006489,2022,other,40.78921,-73.95482
1006490,2022,other,37.933569,-87.873408
1006493,2022,other,43.150002,-77.599998
1006497,2022,other,46.21929,-119.22946
1006499,2022,other,32.800556,-93.412778
1006500,2022,other,32.58901,-93.51512
1006501,2022,other,38.838852,-121.348045
1006502,2022,other,48.746,-122.486
1006503,2022,other,42.328245,-83.049562
1006504,2022,other,40.751746,-111.833756
1006505,2022,other,48.253069,-100.431591
1006509,2022,other,38.1828,-85.8894
1006510,2022,other,38.0531,-85.91
1006512,2022,other,38.7497,-85.035
1006513,2022,top10_other,34.531692,-92.407868
1006514,2022,other,35.77227,-80.82308
1006520,2022,other,45.8476,-122.803
1006523,2022,other,32.92548,-96.81613
1006525,2022,other,41.969519,-91.648447
1006528,2022,other,38.72966,-104.72517
1006529,2022,other,30.256038,-92.532637
1006530,2022,other,40.78513,-82.52384
1006531,2022,other,31.1761,-87.438268
1006532,2022,other,27.87501,-82.65399
1006534,2022,other,42.331111,-95.346667
1006535,2022,other,38.20903,-85.25677
1006538,2022,other,32.7148,-97.8601
1006539,2022,other,38.3472,-94.6389
1006540,2022,other,41.585129,-93.571589
1006542,2022,other,38.5847,-85.4117
1006543,2022,other,29.951649,-93.887272
1006544,2022,other,32.59695,-90.066397
1006545,2022,top10_other,30.341358,-94.3567
1006549,2022,other,39.0694,-87.5108
1006550,2022,other,47.872482,-122.123604
1006551,2022,other,40.06493,-85.85345
1006552,2022,other,38.90005,-98.84066
1006553,2022,other,40.843067,-89.564148
1006554,2022,other,42.2403,-89.1025
