GHGRP FACILITY ID,PRIMARY_OPERATOR
1000891.0,OLAM HOLDINGS PTNR
1000892.0,TALEN ENERGY CORP
1000893.0,TALEN ENERGY CORP
1000894.0,PI US HOLDINGS INC
1000898.0,CONSTELLATION ENERGY CORP
1000901.0,UGI CORP
1000903.0,THE MORNING STAR CO
1000904.0,THE MORNING STAR CO
1000905.0,EDGEWATER GENERATION HOLDINGS LLC
1000906.0,DUKE ENERGY CORP
1000907.0,THE MORNING STAR CO
1000908.0,DUKE ENERGY CORP
1000909.0,DOMINION ENERGY INC
1000910.0,DOMINION ENERGY INC
1000911.0,DOMINION ENERGY INC
1000912.0,DOMINION ENERGY INC
1000916.0,US GOVERNMENT
1000917.0,US GOVERNMENT
1000918.0,US GOVERNMENT
1000919.0,US GOVERNMENT
1000922.0,TALEN ENERGY CORP
1000924.0,ROCKLAND CAPITAL LLC
1000926.0,TEXGEN POWER LLC
1000928.0,ENTERGY CORP
1000929.0,NRG ENERGY INC
1000934.0,AMERICAN ELECTRIC POWER CO INC
1000936.0,AMERICAN ELECTRIC POWER CO INC
1000937.0,XCEL ENERGY INC
1000939.0,XCEL ENERGY INC
1000941.0,Vistra Corp
1000942.0,CONSTELLATION ENERGY CORP
1000947.0,Vistra Corp
1000954.0,LOWER COLORADO RIVER AUTHORITY
1000955.0,CITY OF LUBBOCK TEXAS TEXAS
1000956.0,CPS ENERGY
1000959.0,"LS Power Development, LLC"
1000961.0,DOMTAR CORP
1000964.0,DOMINION ENERGY INC
1000966.0,DOMINION ENERGY INC
1000967.0,AMERICAN ELECTRIC POWER CO INC
1000971.0,FIRSTENERGY CORP
1000976.0,AMERICAN ELECTRIC POWER CO INC
1000977.0,DOMINION ENERGY INC
1000978.0,XCEL ENERGY INC
1000979.0,MGE ENERGY INC
1000982.0,WEC Energy Group Inc
1000983.0,ALLIANT ENERGY CORP
1000985.0,WEC Energy Group Inc
1000986.0,WEC Energy Group Inc
1000987.0,MANITOWOC PUBLIC UTILITIES (INC)
1000990.0,BERKSHIRE HATHAWAY INC
1000991.0,BERKSHIRE HATHAWAY INC
1000992.0,GREENVILLE ELECTRIC UTILITY SYSTEM
1000995.0,DAIRYLAND POWER COOPERATIVE
1000996.0,LOWER COLORADO RIVER AUTHORITY
1000997.0,TALEN ENERGY CORP
1000998.0,AMERICAN ELECTRIC POWER CO INC
1001001.0,"Omnis Pleasants, LLC"
1001002.0,CITY OF WEST MEMPHIS ARKANSAS
1001005.0,Vistra Corp
1001006.0,DUKE ENERGY CORP
1001008.0,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT
1001011.0,DTE ENERGY CO
1001012.0,DTE ENERGY CO
1001013.0,NEXTERA ENERGY INC
1001014.0,DUKE ENERGY CORP
1001016.0,LOUISIANA GENERATING LLC
1001018.0,MISSOURI JOINT MUNICIPAL ELECTRIC UTILITY COMMISSION
1001020.0,NORTHWESTERN CORP
1001021.0,GREEN MOUNTAIN POWER CORP
1001022.0,HEOROT POWER HOLDINGS LLC
1001023.0,NISOURCE INC
1001024.0,XCEL ENERGY INC
1001025.0,OGE ENERGY CORP
1001026.0,OMAHA PUBLIC POWER DISTRICT
1001027.0,OTTER TAIL CORP
1001028.0,BLACK HILLS CORP
1001029.0,XCEL ENERGY INC
1001030.0,WABASH VALLEY POWER ASSOC
1001031.0,THE SOUTHERN CO
1001033.0,CENTERPOINT ENERGY INC
1001035.0,AMEREN CORP
1001036.0,DESERET GENERATION & TRANSMISSION COOPERATIVE
1001037.0,AMERICAN ELECTRIC POWER CO INC
1001038.0,Vistra Corp
1001040.0,SAN MIGUEL ELECTRIC COOPERATIVE INC
1001041.0,CLECO CORPORATE HOLDINGS LLC
1001042.0,XCEL ENERGY INC
1001043.0,XCEL ENERGY INC
1001044.0,CITY UTILITIES OF SPRINGFIELD MISSOURI
1001045.0,TRI-STATE GENERATION & TRANSMISSION ASSOC INC
1001046.0,LIBERTY UTILITIES CO
1001047.0,CITY OF BRYAN TEXAS
1001048.0,XCEL ENERGY INC
1001049.0,DUKE ENERGY CORP
1001050.0,ALLIANT ENERGY CORP
1001051.0,OGLETHORPE POWER CORP
1001052.0,AMERICAN ELECTRIC POWER CO INC
1001054.0,LINCOLN ELECTRIC SYSTEM
1001055.0,BASIN ELECTRIC POWER COOPERATIVE
1001056.0,PBF ENERGY INC
1001057.0,FCA NORTH AMERICA HOLDINGS LLC
1001059.0,CITY WATER & LIGHT PLANT OF THE CITY OF JONESBORO ARKANSAS
1001060.0,CITY OF GENESEO ILLINOIS
1001062.0,PLATTE RIVER POWER AUTHORITY
1001063.0,SIKESTON BOARD OF MUNICIPAL UTILITIES
1001064.0,WESTERN FARMERS ELECTRIC COOPERATIVE
1001066.0,BIG RIVERS ELECTRIC CORP
1001068.0,ROUSSELOT INC
1001069.0,EAGLE MATERIALS INC
1001070.0,MAJOR OAK POWER LLC
1001071.0,DIDION MILLING INC
1001073.0,REYNOLDS AMERICAN INC
1001074.0,NORTH DAKOTA UNIVERSITY SYSTEM
1001078.0,COLSTRIP ENERGY LP
1001079.0,BERKSHIRE HATHAWAY INC
1001080.0,NATIONAL GRID USA
1001082.0,CPN MANAGEMENT LP
1001085.0,DUKE ENERGY CORP
1001086.0,WEC Energy Group Inc
1001088.0,CITY OF PENSACOLA FLORIDA
1001089.0,CITY OF DULUTH MINNESOTA
1001090.0,CARGILL INC
1001091.0,ALLIANT ENERGY CORP
1001092.0,DOMINION ENERGY INC
1001093.0,OLD DOMINION ELECTRIC COOPERATIVE
1001097.0,XCEL ENERGY INC
1001098.0,FLORIDA MUNICIPAL POWER AGENCY
1001100.0,TECO ENERGY INC
1001101.0,DEFIANCE COUNTY BOARD OF COMMISSIONERS
1001103.0,GERDAU USA INC
1001104.0,CPS ENERGY
1001106.0,CITY OF HOLLAND MICHIGAN
1001107.0,MODESTO IRRIGATION DISTRICT INC
1001108.0,WEC Energy Group Inc
1001109.0,DUKE ENERGY CORP
1001110.0,CPN MANAGEMENT LP
1001111.0,LIBERTY UTILITIES CO
1001112.0,DUKE ENERGY CORP
1001113.0,NEW YORK POWER AUTHORITY
1001117.0,CORN BELT POWER COOPERATIVE
1001119.0,PORTLAND GENERAL ELECTRIC CO
1001120.0,DTE ST PAUL LLC
1001122.0,CITY OF SPRINGFIELD ILLINOIS
1001123.0,CITY OF JASPER INDIANA
1001124.0,AVISTA CORP
1001125.0,BLACK HILLS CORP
1001126.0,MCPHERSON BOARD OF PUBLIC UTILITIES
1001127.0,SACRAMENTO MUNICIPAL UTILITY DISTRICT FINANCING AUTHORITY
1001129.0,SACRAMENTO MUNICIPAL UTILITY DISTRICT FINANCING AUTHORITY
1001130.0,SACRAMENTO MUNICIPAL UTILITY DISTRICT FINANCING AUTHORITY
1001132.0,OCCIDENTAL PETROLEUM CORP
1001133.0,CLARK PUBLIC UTILITIES
1001135.0,THE SOUTHERN CO
1001136.0,SABIC US HOLDINGS LP
1001137.0,DUKE ENERGY CORP
1001139.0,RICHMOND UTILITIES
1001140.0,THE SOUTHERN CO
1001142.0,ASSOCIATED ELECTRIC COOPERATIVE INC
1001143.0,CHIPPEWA VALLEY AGRAFUELS COOPERATIVE
1001144.0,AES CORP
1001145.0,DUKE ENERGY CORP
1001146.0,MPC GENERATING LLC
1001147.0,THE SOUTHERN CO
1001148.0,PHILLIPS 66
1001149.0,UTAH MUNICIPAL POWER AGENCY (INC)
1001150.0,DUKE ENERGY CORP
1001151.0,OGLETHORPE POWER CORP
1001152.0,ARKANSAS ELECTRIC COOPERATIVE CORP
1001153.0,THE SOUTHERN CO
1001154.0,ITAFOS CONDA HOLDINGS
1001155.0,VERTELLUS HOLDINGS LLC
1001156.0,OGLETHORPE POWER CORP
1001157.0,RED TRAIL ENERGY LLC
1001158.0,SOUTH CAROLINA PUBLIC SERVICE AUTHORITY
1001159.0,NAUTILUS POWER LLC
1001160.0,OLD DOMINION ELECTRIC COOPERATIVE
1001161.0,DOMINION ENERGY INC
1001162.0,DOMINION ENERGY INC
1001163.0,THE SOUTHERN CO
1001165.0,GREAT RIVER ENERGY
1001167.0,JACKSONVILLE ELECTRIC AUTHORITY
1001169.0,DAIRYLAND POWER COOPERATIVE
1001170.0,NATIONAL GRID USA
1001171.0,BUCKEYE POWER INC
1001172.0,TECO ENERGY INC
1001174.0,GENERATION HOLDINGS LP
1001175.0,THE SOUTHERN CO
1001176.0,AMERICAN ELECTRIC POWER CO INC
1001177.0,CITY UTILITIES OF SPRINGFIELD MISSOURI
1001178.0,OGLETHORPE POWER CORP
1001179.0,US GOVERNMENT
1001180.0,EVERGY INC
1001181.0,GRANITE SHORE POWER LLC
1001182.0,RIVERVIEW INVESTMENT HOLDING LLC
1001183.0,NATIONAL GRID USA
1001186.0,ALLIANT ENERGY CORP
1001187.0,DUKE ENERGY CORP
1001188.0,DUKE ENERGY CORP
1001189.0,ENTERGY CORP
1001190.0,ENTERGY CORP
1001191.0,AMERICAN ELECTRIC POWER CO INC
1001192.0,BERKSHIRE HATHAWAY INC
1001193.0,BERKSHIRE HATHAWAY INC
1001194.0,LIGHTSTONE GENERATION LLC
1001195.0,COLORADO SPRINGS UTILITIES
1001196.0,UNS ENERGY CORP
1001197.0,IDACORP INC
1001200.0,GENERAL ELECTRIC CO
1001203.0,RI-CORP DEVELOPMENT INC DBA GILBERTON POWER CO
1001204.0,GENERATION HOLDINGS LP
1001205.0,DOMINION ENERGY INC
1001206.0,CASTLETON ENERGY CENTER LLC
1001207.0,NEXTERA ENERGY INC
1001208.0,Vistra Corp
1001209.0,ENTERGY CORP
1001210.0,MT CARMEL COGEN INC
1001215.0,PASSAIC VALLEY SEWERAGE COMMISSIONERS
1001217.0,ALLIANCE ENERGY GROUP LLC
1001218.0,ALLIANCE ENERGY GROUP LLC
1001223.0,AES CORP
1001224.0,BRUSH POWER LLC
1001225.0,ALTERNA CAPITAL PARTNERS
1001226.0,TALEN ENERGY CORP
1001232.0,JERA POWER LINDEN LLC
1001234.0,ROCKLAND POWER PARTNERS III LP
1001236.0,BP AMERICA INC
1001238.0,CPN MANAGEMENT LP
1001240.0,INDECK ENERGY SERVICES INC
1001241.0,INDECK ENERGY SERVICES INC
1001242.0,INDECK ENERGY SERVICES INC
1001243.0,INDECK ENERGY SERVICES INC
1001244.0,THE PROCTER & GAMBLE CO
1001245.0,COVANTA HOLDING CORP
1001246.0,IMTT-BAYONNE LLC
1001248.0,ROCKLAND CAPITAL LLC
1001249.0,RAUSCH CREEK ELECTRIC POWER HOLDINGS LLC
1001250.0,MICHIGAN STATE UNIVERSITY
1001251.0,ILLINOIS GAS CO
1001252.0,STRONGHOLD DIGITIAL MINING
1001253.0,GENERAL ELECTRIC CO
1001254.0,HARDEE POWER PARTNERS LTD
1001256.0,Q POWER LLC
1001257.0,BROOKFIELD RENEWABLE ENERGY PARTNERS LP
1001258.0,"LS Power Development, LLC"
1001259.0,LS POWER EQUITY PARTNERS LP
1001262.0,MERCK & CO INC
1001263.0,CPN MANAGEMENT LP
1001264.0,RIVERVIEW INVESTMENT HOLDING LLC
1001265.0,FORTISTAR LLC
1001267.0,MOLSON COORS BEVERAGE CO
1001268.0,CPN MANAGEMENT LP
1001269.0,FORTISTAR LLC
1001270.0,CPN MANAGEMENT LP
1001271.0,"LS Power Development, LLC"
1001272.0,NORTHERN STAR GENERATION LLC
1001275.0,NORTHERN STAR GENERATION LLC
1001276.0,NORTHERN STAR GENERATION LLC
1001277.0,EVERSOURCE ENERGY
1001278.0,BERKSHIRE HATHAWAY INC
1001280.0,ALLIANCE ENERGY GROUP LLC
1001281.0,RTX CORP
1001282.0,SCHUYLKILL ENERGY RESOURCES INC
1001283.0,OSAKA GAS ENERGY AMERICA CORP
1001285.0,VICINITY ENERGY INC
1001286.0,HARVEST PIPELINE CO
1001287.0,"LS Power Development, LLC"
1001288.0,KMC THERMO LLC
1001289.0,MASSACHUSETTS INSTITUTE OF TECHNOLOGY
1001290.0,STATE OF ILLINOIS
1001291.0,PANCENTAL CGC HOLDINGS LLC
1001292.0,WEC ENERGY GROUP INC
1001293.0,ROQUETTE AMERICA INC
1001294.0,Lotus Infrastructure Partners
1001295.0,WEC Energy Group Inc
1001296.0,PIXELLE SPECIALTY SOLUTIONS LLC
1001297.0,ARROWHEAD ENVIRONMENTAL PARTNERS LLC
1001298.0,BERKSHIRE POWER CO
1001299.0,BRIDGEPORT ENERGY LLC
1001300.0,CPN MANAGEMENT LP
1001301.0,CARLYLE GROUP MANAGEMENT LLC
1001302.0,TENASKA GEORGIA PARTNERS LP
1001303.0,TENASKA FRONTIER PARTNERS LTD
1001305.0,GOLDEN SPREAD ELECTRIC COOPERATIVE INC
1001306.0,SEMPRA ENERGY
1001307.0,MILLENNIUM POWER CO LLC
1001308.0,CMS ENERGY CORP
1001309.0,Vistra Corp
1001310.0,Vistra Corp
1001311.0,FRONTERA HOLDINGS LLC
1001312.0,CARLYLE GROUP MANAGEMENT LLC
1001313.0,CMS ENERGY CORP
1001314.0,AVANGRID INC
1001315.0,RHODE ISLAND STATE ENERGY CENTER LP
1001316.0,AMALGAMATED INVESTMENTS CO
1001317.0,MRP Rocky Road LLC
1001318.0,DUKE ENERGY CORP
1001319.0,WABASH VALLEY POWER ASSOC
1001320.0,CPN MANAGEMENT LP
1001322.0,DUKE ENERGY CORP
1001324.0,DOW INC
1001325.0,CPN MANAGEMENT LP
1001326.0,ARCLIGHT CAPITAL HOLDINGS LLC
1001327.0,XCEL ENERGY INC
1001328.0,WALTON COUNTY POWER LLC
1001329.0,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT
1001330.0,Vistra Corp
1001331.0,TENASKA INC
1001332.0,ALLIANT ENERGY CORP
1001333.0,CPS ENERGY
1001334.0,TEXGEN POWER LLC
1001335.0,Vistra Corp
1001337.0,HOOSIER ENERGY REC INC
1001338.0,Vistra Corp
1001339.0,CXA LA PALOMA LLC
1001340.0,LOWER COLORADO RIVER AUTHORITY
1001341.0,EAST KENTUCKY POWER COOPERATIVE INC
1001342.0,ENTERGY CORP
1001343.0,SOUTHWEST GENERATION OPERATING CO LLC
1001345.0,CPN MANAGEMENT LP
1001347.0,ENTERGY CORP
1001350.0,CPN MANAGEMENT LP
1001351.0,DOGWOOD POWER MANAGEMENT LLC
1001352.0,POLARIS RATHDRUM LLC
1001353.0,INVENERGY LLC
1001354.0,GREGORY E ABEL REVOCABLE TRUST
1001356.0,Vistra Corp
1001357.0,US GOVERNMENT
1001358.0,"LS Power Development, LLC"
1001359.0,J POWER USA DEVELOPMENT CO LTD
1001360.0,SOUTHWEST GENERATION OPERATING CO LLC
1001361.0,"Tremolo Energy, LLC"
1001362.0,AMEREN CORP
1001363.0,CPN MANAGEMENT LP
1001365.0,Vistra Corp
1001366.0,CPN MANAGEMENT LP
1001367.0,ENTERGY CORP
1001368.0,ARKANSAS ELECTRIC COOPERATIVE CORP
1001369.0,EARTHRISE LEGATO LLC
1001370.0,Vistra Corp
1001371.0,DUKE ENERGY CORP
1001372.0,RAYBURN COUNTY ELECTRIC COOP
1001373.0,BUCKEYE POWER INC
1001374.0,ROCKLAND POWER PARTNERS II LP
1001375.0,"LS Power Development, LLC"
1001376.0,Vistra Corp
1001377.0,US GOVERNMENT
1001378.0,CONSTELLATION ENERGY CORP
1001379.0,AMEREN CORP
1001380.0,BRUCE POWER LLC
1001381.0,SHELBY COUNTY ENERGY CENTER LLC
1001382.0,LIGHTSTONE GENERATION LLC
1001383.0,ROCKLAND POWER PARTNERS II LP
1001384.0,EARTHRISE LEGATO LLC
1001385.0,IWATANI CORP AMERICA
1001386.0,LIBERTY UTILITIES CO
1001387.0,LIBERTY UTILITIES CO
1001388.0,ATMOS ENERGY CORP
1001389.0,ATMOS ENERGY CORP
1001390.0,ATMOS ENERGY CORP
1001391.0,ATMOS ENERGY CORP
1001392.0,THE SOUTHERN CO
1001393.0,CMS ENERGY CORP
1001394.0,TENASKA ALABAMA PARTNERS LP
1001395.0,LIBERTY UTILITIES CO
1001396.0,AMERICAN ELECTRIC POWER CO INC
1001397.0,"LS Power Development, LLC"
1001398.0,ATMOS ENERGY CORP
1001399.0,ARLINGTON VALLEY LLC
1001400.0,COLORADO SPRINGS UTILITIES
1001401.0,MIDDLE RIVER POWER LLC
1001402.0,ATMOS ENERGY CORP
1001403.0,MISSOURI JOINT MUNICIPAL ELECTRIC UTILITY COMMISSION
1001404.0,CPN MANAGEMENT LP
1001405.0,ALTAGAS SERVICES (US) INC
1001406.0,CMS ENERGY CORP
1001407.0,EDGEWATER GENERATION HOLDINGS LLC
1001408.0,CPN MANAGEMENT LP
1001409.0,TEJAS POWER GENERATION LLC
1001410.0,CPN MANAGEMENT LP
1001412.0,THE SOUTHERN CO
1001414.0,THE SOUTHERN CO
1001417.0,EAST KENTUCKY POWER COOPERATIVE INC
1001418.0,POWERSOUTH ENERGY COOPERATIVE
1001419.0,TRI-STATE GENERATION & TRANSMISSION ASSOC INC
1001420.0,SUNFLOWER ELECTRIC POWER CORP
1001421.0,PINNACLE WEST CAPITAL CORP
1001422.0,PINNACLE WEST CAPITAL CORP
1001423.0,PINNACLE WEST CAPITAL CORP
1001424.0,IMPERIAL IRRIGATION DISTRICT
1001425.0,UNS ENERGY CORP
1001427.0,SOUTH CAROLINA PUBLIC SERVICE AUTHORITY
1001428.0,GRAND RIVER DAM AUTHORITY
1001432.0,ENTERGY CORP
1001433.0,ARKANSAS ELECTRIC COOPERATIVE CORP
1001435.0,PUGET HOLDINGS LLC
1001436.0,PUGET HOLDINGS LLC
1001437.0,HAWAIIAN ELECTRIC INDUSTRIES INC
1001438.0,HAWAIIAN ELECTRIC INDUSTRIES INC
1001440.0,Vistra Corp
1001444.0,AES CORP
1001447.0,AES CORP
1001449.0,GENON HOLDINGS LLC
1001450.0,AES CORP
1001451.0,EDISON INTERNATIONAL
1001453.0,NRG ENERGY INC
1001454.0,IMPERIAL IRRIGATION DISTRICT
1001455.0,CITY OF LOS ANGELES CALIFORNIA
1001456.0,CITY OF LOS ANGELES CALIFORNIA
1001457.0,CITY OF LOS ANGELES CALIFORNIA
1001459.0,CITY OF PASADENA CALIFORNIA
1001462.0,HOLY CROSS ELECTRIC ASSOC INC
1001463.0,XCEL ENERGY INC
1001465.0,COLORADO SPRINGS UTILITIES
1001466.0,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT
1001469.0,ARCLIGHT ENERGY PARTNERS FUND VII LP
1001472.0,ORLANDO UTILITIES COMMISSION (INC)
1001477.0,CPN MANAGEMENT LP
1001478.0,NRG ENERGY INC
1001481.0,TALEN ENERGY CORP
1001483.0,NEXTERA ENERGY INC
1001484.0,NEXTERA ENERGY INC
1001485.0,NEXTERA ENERGY INC
1001487.0,DUKE ENERGY CORP
1001489.0,DUKE ENERGY CORP
1001490.0,DUKE ENERGY CORP
1001491.0,NEXTERA ENERGY INC
1001492.0,TECO ENERGY INC
1001495.0,CITY OF GAINESVILLE FLORIDA
1001496.0,CITY OF GAINESVILLE FLORIDA
1001497.0,JACKSONVILLE ELECTRIC AUTHORITY
1001498.0,JACKSONVILLE ELECTRIC AUTHORITY
1001499.0,CITY OF LAKELAND FLORIDA
1001500.0,CITY OF LAKELAND FLORIDA
1001501.0,CITY OF TALLAHASSEE FLORIDA
1001505.0,THE SOUTHERN CO
1001508.0,THE SOUTHERN CO
1001511.0,THE SOUTHERN CO
1001513.0,OKLAHOMA MUNICIPAL POWER AUTHORITY
1001515.0,ROCKLAND CAPITAL LLC
1001519.0,NRG ENERGY INC
1001520.0,Vistra Corp
1001521.0,NRG ENERGY INC
1001522.0,NRG ENERGY INC
1001528.0,AMEREN CORP
1001529.0,CITY OF SPRINGFIELD ILLINOIS
1001530.0,SOUTHERN ILLINOIS POWER COOPERATIVE
1001531.0,AMERICAN ELECTRIC POWER CO INC
1001533.0,AES CORP
1001534.0,AES CORP
1001535.0,CITIZENS ENERGY GROUP
1001536.0,AES CORP
1001539.0,NISOURCE INC
1001540.0,DUKE ENERGY CORP
1001541.0,DUKE ENERGY CORP
1001542.0,DUKE ENERGY CORP
1001544.0,CENTERPOINT ENERGY INC
1001548.0,ALLIANT ENERGY CORP
1001549.0,ALLIANT ENERGY CORP
1001551.0,CORN BELT POWER COOPERATIVE
1001552.0,HAWAIIAN ELECTRIC INDUSTRIES INC
1001553.0,ALLIANT ENERGY CORP
1001555.0,HAWAIIAN ELECTRIC INDUSTRIES INC
1001556.0,CEDAR FALLS UTILITIES
1001557.0,HAWAIIAN ELECTRIC INDUSTRIES INC
1001558.0,Enbridge (US) Inc
1001559.0,Enbridge (US) Inc
1001560.0,Enbridge (US) Inc
1001561.0,US GOVERNMENT
1001562.0,NESTLE HOLDINGS INC
1001563.0,CLEVELAND-CLIFFS INC
1001564.0,MUSCATINE POWER & WATER (INC)
1001568.0,MAYOR & COUNCIL OF BALTIMORE
1001570.0,CORN BELT POWER COOPERATIVE
1001572.0,SUNFLOWER ELECTRIC POWER CORP
1001573.0,SUNFLOWER ELECTRIC POWER CORP
1001575.0,LIBERTY UTILITIES CO
1001579.0,PPL CORP
1001580.0,CITY OF COFFEYVILLE KANSAS
1001581.0,CITY OF NEW YORK NEW YORK
1001582.0,DUKE ENERGY CORP
1001583.0,DUKE ENERGY CORP
1001585.0,PPL CORP
1001586.0,SUNFLOWER ELECTRIC POWER CORP
1001587.0,AMERICAN ELECTRIC POWER CO INC
1001588.0,REYNOLDS CONSUMER PRODUCTS INC
1001589.0,ENLINK MIDSTREAM LLC
1001595.0,CITY & COUNTY OF HONOLULU HAWAII
1001598.0,US GOVERNMENT
1001600.0,BIG RIVERS ELECTRIC CORP
1001602.0,EAST TEXAS ELECTRIC COOPERATIVE INC
1001603.0,CLECO CORPORATE HOLDINGS LLC
1001604.0,CLECO CORPORATE HOLDINGS LLC
1001605.0,ENTERGY CORP
1001606.0,ENTERGY CORP
1001609.0,AMERICAN ELECTRIC POWER CO INC
1001610.0,AMERICAN ELECTRIC POWER CO INC
1001612.0,ALLIANT ENERGY CORP
1001614.0,THE CITY OF FARGO NORTH DAKOTA
1001615.0,NEXTERA ENERGY INC
1001618.0,US STEEL CORP
1001619.0,US STEEL CORP
1001620.0,US STEEL CORP
1001621.0,US STEEL CORP
1001622.0,US SILICA HOLDINGS INC
1001623.0,US SILICA HOLDINGS INC
1001624.0,PRIMARY PRODUCTS INGREDIENTS AMERICAS LLC
1001626.0,TECO ENERGY INC
1001627.0,CUMBERLAND COUNTY SOLID WASTE MANAGEMENT
1001628.0,HILCORP ENERGY CO
1001629.0,CROCKETT COGENERATION A CALIFORNIA LP
1001630.0,BAYPORT POLYMERS LLC
1001633.0,WASTE MANAGEMENT INC
1001634.0,OKLAHOMA STATE UNIVERSITY
1001635.0,TARGA RESOURCES CORP
1001636.0,WASTE MANAGEMENT INC
1001637.0,WASTE MANAGEMENT INC
1001638.0,PIONEER NATURAL RESOURCES CO
1001639.0,WASTE MANAGEMENT INC
1001640.0,BERKSHIRE HATHAWAY INC
1001642.0,WASTE MANAGEMENT INC
1001643.0,NOBLE ENVIRONMENTAL INC
1001644.0,ALLIANCE HOLDINGS GP LP
1001646.0,COVANTA HOLDING CORP
1001649.0,HILCORP ENERGY CO
1001650.0,HILCORP ENERGY CO
1001651.0,HILCORP ENERGY CO
1001652.0,KINDER MORGAN INC
1001654.0,KINDER MORGAN INC
1001655.0,KINDER MORGAN INC
1001656.0,KINDER MORGAN INC
1001657.0,KINDER MORGAN INC
1001658.0,KINDER MORGAN INC
1001659.0,KINDER MORGAN INC
1001660.0,KINDER MORGAN INC
1001661.0,KINDER MORGAN INC
1001662.0,MCWANE INC
1001663.0,STONE CANYON INDUSTRIES HOLDINGS LLC
1001664.0,MCWANE INC
1001665.0,MCWANE INC
1001666.0,OCCIDENTAL PETROLEUM CORP
1001667.0,CSU TRUSTEES & CSUCI SITE AUTHORITY
1001668.0,SOLID WASTE AUTHORITY OF PALM BEACH COUNTY FLORIDA
1001669.0,ELLWOOD GROUP INC
1001670.0,BERKSHIRE HATHAWAY INC
1001672.0,ELLWOOD GROUP INC
1001673.0,ELLWOOD GROUP INC
1001675.0,TATE & LYLE SOLUTIONS USA LLC
1001677.0,KAAPA ETHANOL LLC
1001678.0,ICM INC
1001679.0,CITY OF AUSTELL GEORGIA
1001680.0,TYSON FOODS INC
1001682.0,PEABODY ENERGY CORP
1001684.0,PEABODY ENERGY CORP
1001687.0,BLACK HAWK MINING INC
1001688.0,SPIRE INC
1001689.0,DRAKE CEMENT LLC
1001695.0,EAST KENTUCKY POWER COOPERATIVE INC
1001699.0,LIBERTY STEEL GEORGETOWN INC
1001701.0,MONARCH CEMENT CO
1001703.0,TYSON FOODS INC
1001704.0,OCCIDENTAL PETROLEUM CORP
1001705.0,OCCIDENTAL PETROLEUM CORP
1001706.0,OCCIDENTAL PETROLEUM CORP
1001708.0,OCCIDENTAL PETROLEUM CORP
1001709.0,OCCIDENTAL PETROLEUM CORP
1001710.0,OCCIDENTAL PETROLEUM CORP
1001711.0,OCCIDENTAL PETROLEUM CORP
1001712.0,OCCIDENTAL PETROLEUM CORP
1001713.0,OCCIDENTAL PETROLEUM CORP
1001714.0,PB NUTCLIF MASTER LLC
1001715.0,DUPONT DE NEMOURS INC
1001717.0,OLIN CORP
1001718.0,E & J GALLO WINERY
1001720.0,DUPONT DE NEMOURS INC
1001721.0,REAL ALLOY HOLDING LLC
1001722.0,FORD MOTOR CO
1001723.0,REDFIELD ENERGY LLC
1001725.0,ELECTRONIC FLUOROCARBONS LLC
1001726.0,BROWN-FORMAN CORP
1001727.0,OCCIDENTAL PETROLEUM CORP
1001728.0,OCCIDENTAL PETROLEUM CORP
1001733.0,INTERNATIONAL PAPER CO
1001735.0,HILMAR CHEESE CO
1001736.0,US GOVERNMENT
1001737.0,HILCORP ENERGY CO
1001738.0,DUKE ENERGY CORP
1001739.0,THE WESTERN SUGAR COOPERATIVE
1001741.0,DSM HOLDING CO USA INC
1001748.0,SOLVAY HOLDING INC
1001751.0,THE PENNSYLVANIA STATE UNIVERSITY
1001755.0,GENERAL MOTORS CO
1001757.0,R B PAMPLIN CORP
1001760.0,KINDER MORGAN INC
1001761.0,HILCORP ENERGY CO
1001762.0,APPLETON PROPERTY VENTURES LLC
1001765.0,KAUAI ISLAND UTILITY COOPERATIVE
1001766.0,COUNTY OF LINN IOWA
1001768.0,KAUAI ISLAND UTILITY COOPERATIVE
1001770.0,CITY OF SUPERIOR WISCONSIN
1001771.0,THERMO FISHER SCIENTIFIC INC
1001772.0,PEPSICO INC
1001775.0,COUNTY OF BUNCOMBE NORTH CAROLINA
1001776.0,OCCIDENTAL PETROLEUM CORP
1001778.0,OCCIDENTAL PETROLEUM CORP
1001779.0,OCCIDENTAL PETROLEUM CORP
1001780.0,INDORAMA VENTURES USA HOLDINGS LP
1001781.0,KOCH INDUSTRIES INC
1001783.0,THE WESTERN SUGAR COOPERATIVE
1001790.0,WESTERN MIDSTREAM PARTNERS LP
1001801.0,HILCORP ENERGY CO
1001802.0,HAWAIIAN ELECTRIC INDUSTRIES INC
1001803.0,STARPET INC
1001804.0,PBF ENERGY INC
1001805.0,TARGA RESOURCES CORP
1001806.0,OCCIDENTAL PETROLEUM CORP
1001807.0,RAYONIER ADVANCED MATERIALS INC
1001809.0,MARYSVILLE ETHANOL LLC
1001810.0,GOLDEN VALLEY ELECTRIC ASSOC INC
1001811.0,Brown University
1001813.0,COVANTA HOLDING CORP
1001816.0,US GOVERNMENT
1001817.0,US GOVERNMENT
1001818.0,US GOVERNMENT
1001819.0,COUNTY OF SHASTA CALIFORNIA
1001823.0,THE WESTERN SUGAR COOPERATIVE
